"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.0108731089474297,0.0171939673705929,-0.0454629096985991,0.0237166918037396
-15,-0.00708041002407241,0.0155730196951993,-0.0384092846660164,0.0242484646178715
-14,-0.00814017203323794,0.0172047285179353,-0.0427516214204903,0.0264712773540144
-13,0.0026018824052816,0.0164017843829366,-0.0303942517353321,0.0355980165458953
-12,0.00887575032263228,0.0214991167294408,-0.0343748938113891,0.0521263944566536
-11,0.0038762494450414,0.0153360805431396,-0.0269759651054153,0.0347284639954981
-10,-0.0098063676028665,0.00853136414139516,-0.0269692584834925,0.0073565232777595
-9,-0.0033261581546318,0.0169841664106646,-0.0374938938148941,0.0308415775056305
-8,-0.0066976774747243,0.0200685533872423,-0.0470703993757884,0.0336750444263398
-7,-0.0190358351404644,0.0133083857468261,-0.0458088539196982,0.00773718363876948
-6,-0.0286414202433161,0.0107663699095422,-0.0503005627761433,-0.006982277710489
-5,0.00266363481002811,0.0094572225236495,-0.0163618428881552,0.0216891125082115
-4,0.0121315752483359,0.0166572730718774,-0.0213785358386198,0.0456416863352915
-3,-0.00897459433080564,0.014894445781994,-0.0389383543399944,0.0209891656783832
-2,0.0022419524773519,0.0095321199019903,-0.0169341993112118,0.0214181042659156
-1,0,NA,0,0
0,-0.0181098640445238,0.0133349507207965,-0.0449363246581401,0.00871659656909258
1,-0.00754115847491092,0.0151746202624419,-0.0380685568373298,0.022986239887508
2,-0.0191524945636859,0.0115085612849588,-0.0423047335553794,0.00399974442800763
3,-0.00384824886917224,0.0201994958728924,-0.0444843930735871,0.0367878953352426
4,-0.00539699162858931,0.0159676055903576,-0.0375196707019696,0.0267256874447909
5,-0.024733275781124,0.013354143791379,-0.0515983478724139,0.00213179631016591
6,-0.00654392187283178,0.0125764840598623,-0.0318445443763334,0.0187567006306699
7,-0.0116136331547487,0.012465372857245,-0.0366907287504158,0.0134634624409184
8,-0.00407606854136668,0.0156991077165533,-0.0356585995641646,0.0275064624814312
