"rel_week","beta","se","ci_lo","ci_hi"
-16,0.0321665342756863,0.0848244655633269,-0.138478279653534,0.202811348204906
-15,0.00494581490145579,0.0834561820527999,-0.162946367655369,0.17283799745828
-14,0.0635239147916286,0.0946793110922185,-0.126946291144611,0.253994120727868
-13,0.0323432634011799,0.076745274395383,-0.12204831433732,0.18673484113968
-12,0.0149455731673154,0.0691169379824662,-0.12409977115696,0.15399091749159
-11,-0.0874493151596838,0.0716691029392368,-0.231628953125216,0.0567303228058478
-10,0.0446653003017594,0.0577946738787473,-0.071602586617916,0.160933187221435
-9,0.000482492512148602,0.0764264272098868,-0.1532676474256,0.154232632449897
-8,0.0137615238489358,0.0756913279910915,-0.138509787208751,0.166032834906622
-7,-0.0175305598586827,0.0616302746378746,-0.141514680219987,0.106453560502622
-6,-0.0803021266162243,0.0314296556416757,-0.143530438203159,-0.01707381502929
-5,0.0513559020788124,0.0623543006598754,-0.0740847707639455,0.17679657492157
-4,-0.0212975174881393,0.0696257160475204,-0.161366391258381,0.118771356282102
-3,-0.0214356890006061,0.0723069237756499,-0.166898456983251,0.124027078982039
-2,0.0405376085895623,0.0550773664000508,-0.0702637607869585,0.151338977966083
-1,0,NA,0,0
0,0.0778609836420323,0.0603831721345708,-0.043614290088602,0.199336257372667
1,0.120129380492023,0.0617317191843875,-0.00405881997339792,0.244317580957445
2,0.211014710178627,0.0523554186090127,0.105689193449595,0.316340226907659
3,0.195415630489431,0.0756156216853647,0.0432966208741196,0.347534640104742
4,0.152854070100421,0.071524444604561,0.00896544716740574,0.296742693033437
5,0.058544447766306,0.0790483165864437,-0.100480253252779,0.217569148785391
6,0.133309143626792,0.0889150808449158,-0.045564926790482,0.312183214044067
7,0.238812778499163,0.0668252444340248,0.10437772693134,0.373247830066985
8,0.240878045232749,0.0771614798701955,0.0856491700785325,0.396106920386965
