"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.000500140929215519,0.000192258832797294,-0.000886915812276232,-0.000113366046154807
-15,-0.000429604172667028,0.000233836922621478,-0.000900023383510548,4.08150381764925e-05
-14,-0.0004101988677039,0.000260151004929526,-0.00093355518400814,0.00011315744860034
-13,-0.000223690031529743,0.000259180797231314,-0.000745094541700757,0.000297714478641271
-12,-0.000395297981119736,0.000278239596066953,-0.000955043849051431,0.000164447886811959
-11,3.65664146699215e-06,0.000223488292019485,-0.000445943809932875,0.00045325709286686
-10,-0.000480296779136059,0.000203083641995618,-0.000888848369414436,-7.17451888576816e-05
-9,-0.000864227286532455,0.00023850548397618,-0.00134403843139406,-0.000384416141670847
-8,-0.000251398727281688,0.000293201039658247,-0.000841243137429872,0.000338445682866496
-7,-0.000308352694202436,0.000217517005381049,-0.000745940466352669,0.000129235077947796
-6,-0.000618358367926017,0.000180795268330274,-0.000982071533916672,-0.000254645201935361
-5,-0.000372789865552331,0.000250806457554756,-0.000877347377320279,0.000131767646215617
-4,-0.000331729191932097,0.00028056490747041,-0.000896152983021164,0.000232694599156971
-3,-0.000404381899649716,0.000223093242890348,-0.000853187614711584,4.44238154121519e-05
-2,-0.000803006049083107,0.000255337141117759,-0.00131667812052964,-0.000289333977636577
-1,0,NA,0,0
0,-0.000590035078559088,0.000251490261840142,-0.00109596822711141,-8.4101930006767e-05
1,-0.000278419496030531,0.000273019135287091,-0.000827663151511039,0.000270824159449978
2,-0.000464335313134552,0.00022653838637605,-0.000920071762922219,-8.59886334688559e-06
3,-0.000311633392498521,0.000360260003301263,-0.00103638303661609,0.000413116251619049
4,-0.000742169808074279,0.000396548408656507,-0.00153992230742364,5.55826912750836e-05
5,-0.000370130048485337,0.000347159491437188,-0.00106852486213535,0.000328264765164675
6,9.15849651912514e-05,0.00041369435673046,-0.000740660732544788,0.000923830662927291
7,4.59313090219594e-05,0.000313783208546655,-0.000585319084139463,0.000677181702183382
8,-0.00066336017748471,0.000256764679893361,-0.00117990408652104,-0.000146816268448382
