"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.000748464790434269,0.000606190827090996,-0.00196796343634458,0.000471033855476042
-15,-0.00160252474784581,0.000643929783690257,-0.00289794438169275,-0.00030710511399888
-14,-0.0010558188574789,0.00113711668426423,-0.00334340256005132,0.00123176484509352
-13,-0.00011491505092533,0.000773621672860867,-0.00167124111251893,0.00144141101066827
-12,-0.000381110124244374,0.000802563802237397,-0.00199566024005835,0.0012334399915696
-11,-9.15830270143258e-05,0.000856374570200849,-0.00181438644481529,0.00163122039078664
-10,-0.00118366143653045,0.000740043078189063,-0.00267243607882868,0.000305113205767768
-9,-0.00111122433694378,0.000821013123952848,-0.00276288970070356,0.000540441026816001
-8,-0.000406757088721846,0.000939114489204322,-0.00229601175368482,0.00148249757624112
-7,-0.00121908094327605,0.000974053387702243,-0.00317862360585238,0.000740461719300278
-6,0.000164305993169085,0.000644404813275319,-0.00113206927693934,0.00146068126327751
-5,0.000155851932309893,0.00103653662210353,-0.00192939078434038,0.00224109464896016
-4,0.000433339853152309,0.000626959941753833,-0.000827940862159531,0.00169462056846415
-3,0.000564599477788497,0.00100227024383016,-0.00145170817743045,0.00258090713300744
-2,-0.000739847777249229,0.000994854632890781,-0.00274123714750737,0.00126154159300891
-1,0,NA,0,0
0,-8.65284817069597e-05,0.000769715902510946,-0.0016349971468503,0.00146194018343638
1,-0.00366732032313029,0.00146979742750697,-0.00662417135502185,-0.000710469291238722
2,-0.00291954489284884,0.00179845572070722,-0.00653757112834461,0.000698481342646937
3,-0.0051511282490155,0.00180854139524782,-0.00878944424459291,-0.0015128122534381
4,-0.00422431736188195,0.00189913967996258,-0.00804489359729446,-0.000403741126469449
5,-0.00513013441991698,0.0016185940348289,-0.0083863256150636,-0.00187394322477036
6,-0.00436022007277389,0.00229581967832356,-0.00897881353187543,0.000258373386327663
7,-0.00391919784107682,0.00236402321624378,-0.00867499912059217,0.000836603438438528
8,-0.00400931595098377,0.00209253394300153,-0.00821895126047463,0.000200319358507097
