"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.00103135004010558,0.000777726903972479,-0.00259593476144463,0.000533234681233475
-15,-0.000860224652671028,0.000495670689638804,-0.00185738546048578,0.000136936155143727
-14,3.54245517056732e-05,0.000625122317436013,-0.00122215934031699,0.00129300844372834
-13,-0.000208078703228247,0.000594393594324868,-0.00140384437803304,0.000987686971576545
-12,0.000541949870481299,0.00100618475724246,-0.0014822327699607,0.0025661325109233
-11,-0.0009755046479793,0.000721649230669414,-0.00242727564201888,0.000476266346060277
-10,-0.000200132097426885,0.00056267035503652,-0.00133207884652856,0.000931814651674793
-9,-0.000129683808077639,0.000684323968875312,-0.00150636606078045,0.00124699844462517
-8,-0.000182322432844908,0.000669392003185148,-0.00152896544521919,0.00116432057952938
-7,-0.000486042960676222,0.000635457972208065,-0.00176441950813975,0.000792333586787305
-6,1.27796836131913e-05,0.000570677672664192,-0.00113527571076638,0.00116083507799276
-5,-0.000412600866018147,0.000689686993921551,-0.00180007213348263,0.000974870401446331
-4,-0.000568407957866636,0.000537995996051371,-0.00165071629934758,0.000513900383614307
-3,-0.000387151078498833,0.00082216431503473,-0.00204113233999708,0.00126683018299941
-2,0.000149444871308823,0.000542582237717724,-0.000942089798338077,0.00124097954095572
-1,0,NA,0,0
0,-2.73307693354457e-05,0.000489859376148693,-0.00101280072236416,0.000958139183693268
1,-0.000847123185808699,0.000842021173646848,-0.00254105129425235,0.000846804922634952
2,5.11417048669328e-05,0.000881716219543968,-0.00172264253560232,0.00182492594533618
3,0.000346988272671288,0.000612083062460154,-0.000884364021847589,0.00157834056719017
4,-0.000254045742274347,0.000476291562294807,-0.00121222077449046,0.000704129289941761
5,-0.0012170688247168,0.000510010609679519,-0.00224307783064111,-0.000191059818792496
6,-0.000591356849073289,0.000661673813147373,-0.00192247286585592,0.000739759167709339
7,-0.000876507193808991,0.000636943648882141,-0.00215787253722806,0.000404858149610079
8,-0.000393481633011561,0.000489747234067193,-0.00137872598527163,0.000591762719248505
