"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.000273582846329589,0.000241739424546717,-0.00075989984045594,0.000212734147796762
-15,-0.000295111217538886,0.000300036473373088,-0.000898706746620129,0.000308484311542357
-14,-7.40455888282418e-05,0.000254684068059008,-0.000586403846744057,0.000438312669087573
-13,-3.0665128095956e-05,0.000255784632619751,-0.000545237436326593,0.000483907180134681
-12,-0.000408960790599051,0.000223278300774619,-0.000858138794104092,4.02172129059899e-05
-11,-0.00046315727073713,0.000157845894231057,-0.000780702251087651,-0.000145612290386608
-10,-0.000422305400534105,0.000275895442713223,-0.000977335440193705,0.000132724639125494
-9,-0.000540736594197128,0.000267149563132963,-0.00107817219357692,-3.30099481733715e-06
-8,1.0767150465539e-06,0.000247530802431482,-0.000496891028600897,0.000499044458694005
-7,-0.000150405655430831,0.000205176227444795,-0.000563166984635757,0.000262355673774096
-6,-0.000577427890135053,0.000208765896914507,-0.000997410702843099,-0.000157445077427007
-5,-0.000328864818165869,0.000258779368148752,-0.000849461757188104,0.000191732120856366
-4,-0.000371151409025773,0.000208935401752837,-0.00079147522148436,4.91724034328153e-05
-3,9.48841206991037e-05,0.000242740412184723,-0.000393446600812367,0.000583214842210574
-2,-0.000728691813273917,0.00021590668746664,-0.00116304004363575,-0.000294343582912087
-1,0,NA,0,0
0,-0.00021635529607831,0.000203698798968046,-0.000626144422560423,0.000193433830403803
1,0.000334267292306769,0.000200100753993313,-6.82835013294517e-05,0.00073681808594299
2,-0.000349717824975344,0.000155668161985436,-0.000662881773139293,-3.65538768113951e-05
3,-4.35114780302691e-05,0.000223918206624533,-0.000493976806058555,0.000406953849998017
4,-0.000234959138967403,0.000327589712714518,-0.000893984635916293,0.000424066357981487
5,-8.36381966577552e-06,0.000352131306242143,-0.000716760634585677,0.000700032995254126
6,-5.45362725977663e-05,0.000342029999688794,-0.000742611879882691,0.000633539334687159
7,0.000233801841263315,0.00019929500689091,-0.000167127998283181,0.00063473168080981
8,-0.000342034571691935,0.000253953991266586,-0.000852924104546301,0.000168854961162431
