"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.0787396595945939,0.557993909963774,-1.2012786146832,1.04379929549401
-15,-0.311058845762528,0.600287001376015,-1.51868052629601,0.896562834770956
-14,-0.0550740599650273,0.449296570107545,-0.958942172730201,0.848794052800147
-13,0.377860207582607,0.618510875861729,-0.866423179570916,1.62214359473613
-12,0.185219354610389,0.578040103484684,-0.977647340130295,1.34808604935107
-11,-0.230478632944254,0.396446265691691,-1.0280256471531,0.567068381264596
-10,0.145775715302999,0.311137453577506,-0.480152105397584,0.771703536003582
-9,-0.462630391330323,0.434551187692988,-1.33683462090169,0.411573838241048
-8,-0.779878386302149,0.571815966454049,-1.9302237324153,0.370466959811002
-7,-0.462519779756364,0.485391071975123,-1.43900066425144,0.51396110473871
-6,-0.0547246826373658,0.710866114926602,-1.48480284587289,1.37535348059816
-5,0.0997247455105235,0.371324766590495,-0.647284331190823,0.84673382221187
-4,-0.387611121696665,0.375774071830634,-1.14357104600755,0.36834880261422
-3,0.602786610438302,0.434106694648523,-0.270523414467448,1.47609663534405
-2,0.884149340241142,0.302936836292152,0.274719033571098,1.49357964691119
-1,0,NA,0,0
0,0.52328441461029,0.280588830922005,-0.0411875042555802,1.08775633347616
1,0.699861046545766,0.417016486116782,-0.13906791346859,1.53879000656012
2,0.997391128150234,0.366999703052582,0.259082956992562,1.73569929930791
3,-0.230550877887998,0.520100690691754,-1.27685850857143,0.815756752795436
4,0.281925966339628,0.477553567362393,-0.678787892599474,1.24263982527873
5,-0.385128006415548,0.469194703431896,-1.32902600013692,0.55876998730582
6,0.266632770784554,0.37983981490193,-0.497506373581274,1.03077191515038
7,0.055014120365118,0.371445615795637,-0.692238073578265,0.802266314308501
8,0.383810085267124,0.427878070298074,-0.476969563688024,1.24458973422227
