"rel_week","beta","se","ci_lo","ci_hi"
-16,-0.0989905382841161,0.394378049704425,-0.892376838600238,0.694395762032006
-15,0.117481274024276,0.355054104428822,-0.596795452421224,0.831758000469775
-14,0.000243802812742944,0.359838246007698,-0.723657375070402,0.724144980695888
-13,-0.170959873621707,0.400783866655725,-0.977233015422297,0.635313268178883
-12,-0.00217875692060665,0.477646458388737,-0.963079488500768,0.958721974659555
-11,-0.0425005918217212,0.416737812049391,-0.880868931924582,0.795867748281139
-10,-0.291591309546646,0.397573705927878,-1.09140644095544,0.50822382186215
-9,0.0544960229146121,0.430749370657087,-0.812059937299849,0.921051983129074
-8,0.151593768537657,0.378354767942429,-0.609557846694951,0.912745383770264
-7,0.282407920140139,0.383162883764912,-0.488416376487264,1.05323221676754
-6,0.0994194027572868,0.390941167485994,-0.687052782359102,0.885891587873676
-5,-0.236387678422448,0.327937690188185,-0.89611321575298,0.423337858908084
-4,-0.195061596334956,0.349542098379073,-0.898249596898252,0.50812640422834
-3,-0.256775445228001,0.316838255712936,-0.894171800545186,0.380620910089184
-2,0.0308509130049244,0.226365014567714,-0.424536757691974,0.486238583701823
-1,0,NA,0,0
0,-0.145266272195166,0.261387773370107,-0.671110645677424,0.380578101287093
1,0.305427425222185,0.296487820448833,-0.291029135002168,0.901883985446539
2,0.563931173190705,0.286908133164989,-0.0132535420158778,1.14111588839729
3,0.580998734225002,0.285860516102589,0.00592155270572425,1.15607591574428
4,1.24887043782389,0.427690157446691,0.388468820764916,2.10927205488286
5,1.02535052144208,0.419414378668347,0.181597623834167,1.86910341904999
6,0.545492810032728,0.312707669675375,-0.0835938780072483,1.1745794980727
7,0.433562540423928,0.303894647574122,-0.177794634006562,1.04491971485442
8,0.484140989092298,0.349616990162387,-0.219197674305636,1.18747965249023
